text,source,category,sentiment_score,word_count,char_count,has_images,has_videos,readability_score,num_shares,num_comments,political_bias,fact_check_rating,is_satirical,trust_score,source_reputation,clickbait_score,plagiarism_score,label
2309,7,3,0,707,7273,0,0,64,49348,722,0,1,0,100,6,0,68,0
2310,1,0,0,1426,6445,1,0,31,19042,504,0,2,0,88,8,0,35,0
2311,1,2,0,1497,1559,0,1,74,30522,243,2,2,0,25,4,0,91,0
2313,9,4,0,968,3359,0,0,55,34891,565,0,2,0,27,8,0,41,1
2314,0,5,0,1125,1451,0,1,70,15125,741,1,2,0,3,4,0,5,1
2315,11,5,0,1346,5417,0,0,37,39057,616,1,0,1,72,3,0,80,1
2316,1,5,0,557,6851,0,1,47,20580,240,0,2,1,61,7,0,36,1
2317,7,1,0,1180,3012,0,0,30,15094,906,2,1,0,52,10,0,30,1
2318,2,5,0,111,4080,1,0,60,6909,454,2,1,0,26,8,0,60,0
2319,5,3,0,491,6056,1,1,53,14955,562,2,2,1,26,7,0,48,1
2320,6,1,0,1269,2135,0,1,44,33958,964,2,0,1,67,2,0,91,0
2321,5,0,0,1315,7207,0,1,56,45404,621,2,2,1,100,2,0,0,0
2322,12,5,0,285,2110,0,0,55,16228,4,0,0,1,66,4,0,45,0
2324,2,3,0,866,5405,0,1,53,40687,727,2,0,1,43,1,0,59,1
2325,7,4,0,125,7664,1,1,45,8285,345,1,2,0,77,10,0,58,1
2326,6,3,0,563,3042,0,1,33,29518,394,2,0,1,91,6,0,35,1
2327,10,4,0,387,5866,1,0,48,36652,932,1,1,0,71,1,0,31,0
2328,11,2,0,647,1623,0,0,71,27253,364,2,0,1,10,4,0,68,1
2329,4,5,0,1094,5013,0,0,64,4131,267,1,0,0,64,10,0,14,1
2330,5,4,0,1090,2704,0,0,70,45440,663,1,1,0,23,5,0,24,0
2331,6,0,0,606,5833,1,1,73,6505,652,2,2,0,9,7,0,0,1
2332,7,4,0,992,7043,0,1,69,35903,558,1,1,1,83,4,0,39,1
2333,2,0,0,1384,6158,1,1,79,44389,375,2,1,1,27,8,0,76,0
2336,10,4,0,880,2688,0,1,60,42833,457,1,2,0,15,8,0,36,0
2337,3,1,0,929,3864,1,0,44,45732,879,2,1,1,47,10,0,65,0
2338,12,5,0,1117,6385,1,0,49,13497,93,0,2,0,79,5,0,59,1
2339,6,0,0,529,1944,0,0,75,42520,411,2,1,1,11,10,0,70,0
2340,0,5,0,1383,4628,0,1,75,49829,384,0,1,0,84,10,0,66,0
2341,5,3,0,1169,5110,1,1,50,37638,547,0,0,1,44,6,0,77,0
2342,10,4,0,706,865,1,1,55,12458,869,2,2,1,56,2,0,78,1
2343,3,3,0,1388,2474,0,1,32,43172,647,0,2,0,9,7,0,28,0
2344,0,1,0,592,6881,0,1,68,9847,858,1,2,0,67,8,0,47,1
2345,2,5,0,303,825,0,1,33,30244,439,0,2,1,75,3,0,66,0
2347,1,1,0,1353,5163,1,1,67,8858,798,1,0,1,34,8,0,82,0
2348,2,2,0,626,3798,0,1,38,45911,143,1,1,0,15,4,0,59,0
2349,1,0,0,1231,3246,0,0,59,27750,200,1,1,1,45,1,0,29,1
2350,0,1,0,687,7474,0,1,72,23755,646,2,2,1,30,7,0,56,0
2351,4,0,0,1016,1725,0,1,68,47923,857,0,0,0,76,10,0,69,0
2352,2,2,0,1371,2775,1,0,65,5486,325,2,0,0,21,8,0,16,0
2353,3,1,0,675,4229,1,1,57,30715,874,2,2,1,30,5,0,92,1
2354,12,5,0,1472,3633,1,1,76,2871,519,0,2,0,64,8,0,75,1
2355,6,0,0,1413,3143,1,1,64,25485,164,1,0,1,28,8,0,25,0
2356,8,3,0,1342,2364,1,1,43,34011,319,0,2,0,30,9,0,23,1
2358,0,3,0,576,1151,0,0,70,41550,32,2,0,1,11,9,0,48,1
2359,3,0,0,1443,5935,0,1,68,923,238,1,0,0,81,9,0,98,0
2360,7,5,0,351,7770,0,1,63,32532,795,1,2,1,7,9,0,59,1
2361,1,2,0,1268,6287,0,0,69,18418,666,1,0,1,45,7,0,54,1
2362,7,3,0,813,4556,1,0,58,2486,709,1,1,1,86,1,0,7,0
2363,9,1,0,1356,6416,1,0,77,47486,837,0,0,1,46,1,0,99,0
2364,2,5,0,1358,7880,1,1,47,49462,404,2,0,0,78,4,0,82,1
2365,6,2,0,905,638,1,0,33,49981,376,2,0,1,86,8,0,4,0
2366,5,3,0,424,7400,1,1,70,32911,335,0,0,0,36,6,0,54,0
2367,4,1,0,1138,7228,0,0,58,29519,997,1,1,1,14,6,0,59,1
2369,11,0,0,1479,1296,0,1,49,19544,296,0,2,1,9,3,0,51,1
2370,7,5,0,462,1057,1,0,33,9524,754,2,2,0,26,4,0,7,1
2371,12,5,0,1473,2528,1,0,40,35338,465,1,2,1,29,3,0,2,1
2372,8,3,0,258,7565,1,0,38,12377,258,0,0,1,51,10,0,89,1
2373,8,5,0,801,4678,1,0,59,20780,588,2,0,1,75,3,0,91,0
2374,4,1,0,585,1301,1,1,49,24114,54,0,0,1,41,4,0,88,0
2375,6,1,0,697,4797,0,1,56,16231,302,0,1,0,61,6,0,26,1
2376,0,1,0,1038,2939,0,1,42,19375,183,0,2,1,97,6,0,75,0
2377,6,5,0,1479,3921,1,1,30,5327,840,0,0,1,82,5,0,53,0
2378,1,3,0,1418,5188,0,1,78,1127,64,1,2,1,67,10,0,10,0
2380,8,5,0,1246,5202,1,0,60,18576,970,0,2,0,50,1,0,54,1
2381,8,4,0,451,2946,1,0,68,23707,570,2,1,1,47,7,0,73,0
2382,11,5,0,977,7102,0,1,43,19262,336,2,1,1,38,5,0,60,0
2383,11,3,0,1281,7024,1,0,53,36628,377,1,0,0,16,8,0,49,1
2384,3,0,0,850,3406,0,0,52,1041,624,2,2,0,0,10,0,80,1
2385,10,1,0,1372,6174,1,1,62,14270,466,0,1,1,12,8,0,7,1
2386,5,1,0,529,2386,1,1,71,8144,89,2,1,1,6,9,0,93,1
2387,3,2,0,565,5226,1,0,33,12871,430,1,0,1,68,1,0,4,0
2388,2,2,0,562,6821,1,0,54,41998,593,0,2,0,40,8,0,73,1
2389,12,5,0,435,3857,0,1,43,5956,329,1,0,0,44,9,0,17,1
2391,3,3,0,1057,923,0,0,30,26039,675,1,1,1,67,2,0,38,1
2392,9,0,0,305,642,0,1,58,21712,866,2,0,0,48,8,0,92,0
2393,3,1,0,675,5656,1,1,32,31570,568,1,2,1,35,3,0,69,0
2394,11,2,0,1268,7815,1,0,48,41716,952,1,0,0,18,9,0,26,0
2395,11,4,0,437,1694,1,1,61,39466,947,2,0,1,95,4,0,46,1
2396,8,4,0,781,508,1,1,71,43866,779,2,1,1,65,10,0,21,1
2397,8,5,0,1036,2244,0,1,50,10610,187,1,0,0,96,10,0,19,1
2398,8,0,0,1310,3851,1,0,33,38327,203,2,2,0,21,8,0,94,0
2399,0,1,0,657,1701,0,0,35,24090,226,2,2,0,95,3,0,59,0
2400,6,2,0,597,7939,0,0,43,39220,676,1,2,1,44,10,0,78,0
2402,12,4,0,1068,1437,1,1,44,965,929,1,2,0,34,1,0,73,1
2403,8,5,0,559,4320,1,0,61,39223,352,1,2,0,53,2,0,4,1
2404,3,5,0,1184,7834,0,1,69,37187,343,1,2,1,85,4,0,3,1
2405,12,4,0,1267,3939,1,1,76,10315,699,0,2,1,58,6,0,78,1
2406,3,5,0,682,6831,0,0,55,49949,809,2,0,0,91,6,0,50,0
2407,4,1,0,302,3304,1,0,48,27982,173,0,0,0,60,3,0,93,1
2408,8,0,0,1500,7501,1,1,47,4630,255,2,1,1,25,2,0,96,1
2409,7,3,0,1393,7531,1,0,73,20052,172,0,1,1,12,3,0,49,0
2410,0,0,0,1264,2948,1,0,63,37835,159,2,2,0,3,9,0,38,0
2411,1,1,0,1414,7955,0,1,58,14405,386,2,0,0,48,6,0,41,1
2413,4,1,0,1030,3382,1,0,56,42547,13,0,1,1,35,5,0,65,1
2414,0,0,0,1348,3667,0,0,76,15958,63,1,1,0,57,7,0,40,0
2415,4,5,0,918,2395,1,0,31,26208,505,0,2,1,71,7,0,33,1
2416,9,3,0,548,6152,0,1,53,5462,564,2,0,1,9,10,0,86,0
2417,8,0,0,335,2160,1,1,64,42447,70,1,2,1,95,9,0,85,0
2418,7,3,0,1286,2451,1,0,58,17324,34,2,2,1,57,5,0,62,0
2419,0,5,0,1191,2715,1,0,72,20021,604,1,1,1,5,2,0,2,1
2420,0,4,0,1161,7061,0,0,56,41823,579,2,0,1,15,6,0,7,0
2421,1,0,0,727,1276,0,0,65,29547,157,0,1,1,70,2,0,45,0
2422,0,4,0,434,7190,0,1,45,38778,893,2,2,1,7,7,0,4,0
2424,3,1,0,1154,1567,1,1,60,15299,71,0,1,0,39,1,0,82,0
2425,3,5,0,1318,7516,0,1,44,30809,218,2,2,1,21,9,0,2,1
2426,6,5,0,1462,6292,0,0,52,15777,576,2,0,0,16,8,0,32,0
2427,9,5,0,1069,2487,0,0,66,37253,597,0,2,0,2,7,0,60,1
2428,0,0,0,366,653,0,1,59,22566,743,0,2,0,93,6,0,47,1
2429,11,4,0,481,2542,0,0,58,38791,690,0,2,1,99,8,0,80,1
2430,12,5,0,816,2155,0,1,47,45315,789,1,1,1,15,8,0,94,1
2431,10,2,0,1325,5608,0,1,75,41073,722,2,1,1,0,6,0,68,0
2432,7,0,0,830,6529,0,1,34,41722,787,0,0,1,82,9,0,57,0
2433,7,4,0,402,3456,1,0,40,14284,129,2,2,1,75,2,0,26,1
2435,8,4,0,1481,5641,1,0,65,40879,923,2,0,1,82,8,0,99,0
2436,7,4,0,1256,1688,1,0,48,9965,124,2,1,1,85,8,0,41,1
2437,4,1,0,638,7601,1,0,50,35848,699,1,0,1,29,1,0,97,0
2438,6,3,0,382,967,0,1,70,15088,900,0,2,1,70,6,0,61,1
2439,8,4,0,472,5432,1,0,53,39066,789,0,1,1,44,9,0,10,0
2440,7,2,0,1144,4539,1,0,66,29596,349,0,1,0,50,1,0,82,0
2441,5,4,0,232,4928,0,0,74,29071,531,0,2,1,48,5,0,17,1
2442,5,5,0,741,4268,0,1,37,15299,622,2,0,0,86,8,0,31,0
2443,4,2,0,1494,6832,1,0,33,4629,74,1,0,0,26,8,0,21,0
2444,10,5,0,167,6655,1,0,47,2274,772,2,1,0,63,7,0,44,0
2447,8,2,0,262,4607,0,0,36,25210,145,0,2,0,45,3,0,63,0
2448,2,1,0,920,7121,1,0,57,33214,4,1,2,1,60,6,0,40,1
2449,5,5,0,1097,2954,0,0,32,32403,958,0,0,1,80,8,0,30,0
2450,1,4,0,1242,7504,0,1,72,13303,632,1,1,0,77,1,0,52,0
2451,5,3,0,193,7343,1,0,56,28452,100,0,2,1,50,3,1,37,0
2452,10,4,0,1300,6017,1,1,51,11752,707,0,1,0,67,4,0,90,0
2453,4,5,0,335,1141,1,0,77,17105,155,1,0,0,40,2,0,25,0
2454,5,0,0,517,6835,0,0,66,2406,866,1,1,1,84,7,0,13,0
2455,8,3,0,604,6281,1,0,70,3918,348,1,0,0,9,4,0,54,1
2456,2,3,0,269,719,1,0,71,35208,234,0,2,0,31,2,0,62,1
2458,0,4,0,110,3170,0,1,66,32962,90,0,1,1,55,1,0,84,1
2459,9,0,0,924,4884,1,1,36,8461,823,1,1,0,81,9,0,54,1
2460,9,0,0,717,4631,0,1,71,6349,812,1,2,0,62,6,0,57,0
2461,1,4,0,496,4045,0,1,30,37210,78,2,0,1,84,7,0,13,0
2462,2,3,0,149,5982,0,1,36,39429,246,2,1,0,67,2,0,59,0
2463,11,5,0,412,3348,0,1,63,33101,245,1,2,0,19,6,0,70,1
2464,2,4,0,394,3852,1,0,43,42585,14,1,2,1,19,10,1,57,0
2465,6,4,0,1152,1198,0,0,42,21014,127,1,0,0,36,2,0,31,1
2466,0,3,0,953,3992,0,1,68,9195,73,1,2,0,7,1,0,28,1
2467,7,1,0,1197,5836,1,0,37,42979,910,1,0,0,78,10,0,86,1
2469,5,5,0,417,1573,0,0,56,40526,940,2,2,1,48,7,0,5,0
2470,12,4,0,1458,1411,0,1,40,36377,813,1,2,1,70,4,0,37,0
2471,5,2,0,165,837,0,0,36,17381,512,1,1,1,69,5,0,63,0
2472,2,1,0,268,1579,1,1,37,45475,765,2,0,1,91,6,0,8,0
2473,10,4,0,1080,6456,0,0,59,9193,214,2,0,0,65,9,0,73,0
2474,7,1,0,510,2384,0,1,54,49719,889,1,0,0,94,3,0,41,1
2475,11,3,0,742,7768,0,0,75,25671,90,1,0,1,10,7,0,15,0
2476,7,3,0,915,552,1,1,47,11063,351,1,1,1,9,5,0,88,0
2477,1,0,0,396,4687,0,0,63,8203,99,1,0,0,45,8,0,77,1
2478,6,4,0,972,6386,1,1,35,7397,923,0,0,1,83,3,0,17,1
2480,9,4,0,942,4642,0,1,51,29638,983,1,1,1,74,6,0,81,1
2481,5,2,0,869,1837,1,0,43,17170,172,2,0,0,68,10,0,19,0
2482,11,5,0,574,5479,0,0,67,4168,37,1,0,0,60,1,0,53,1
2483,11,5,0,1443,1137,1,0,48,15684,623,1,2,1,93,7,0,43,1
2484,11,0,0,630,5733,1,0,48,25423,129,1,0,1,78,2,0,11,1
2485,3,0,0,347,5662,1,0,68,41673,105,1,1,0,23,1,0,2,1
2486,7,3,0,274,3233,0,1,36,209,1000,1,1,1,80,8,0,96,0
2487,6,5,0,384,3530,0,0,47,37789,476,0,2,0,98,2,0,74,0
2488,10,4,0,1252,3435,1,1,33,6955,336,1,1,0,77,1,0,43,0
2489,12,2,0,1074,1706,0,0,53,36700,28,0,0,1,26,6,0,88,0
2491,11,1,0,1354,5490,0,0,69,38697,285,0,1,1,21,5,0,51,0
2492,11,4,0,1015,4098,0,1,66,17343,952,0,1,1,10,7,0,51,1
2493,6,1,0,1368,1546,1,0,78,10013,355,0,0,0,62,1,0,88,0
2494,0,2,0,1116,1091,0,1,53,31932,627,2,0,0,87,10,0,40,0
2495,5,1,0,226,3641,0,1,42,29023,244,0,0,1,31,9,0,14,0
2496,4,5,0,390,1894,0,0,65,30077,122,0,2,1,84,6,0,10,1
2497,7,2,0,397,4660,1,1,57,43964,782,0,1,0,76,7,0,12,1
2498,5,1,0,1006,1069,1,1,46,15283,778,1,0,1,13,2,0,75,1
2499,6,1,0,359,2379,0,0,45,25510,993,2,1,0,36,6,0,95,1
2500,1,2,0,1348,831,0,0,33,7355,770,1,2,1,80,3,0,12,1
2502,8,4,0,1197,2095,1,1,41,10627,116,0,2,1,86,10,1,12,1
2503,10,3,0,868,2035,1,1,32,794,606,1,1,1,37,10,0,55,1
2504,9,3,0,803,1289,0,0,68,26749,475,0,2,1,76,5,0,80,1
2505,4,2,0,1369,5762,1,1,71,38165,271,1,0,0,91,10,0,23,1
2506,6,2,0,756,2730,1,1,38,20624,433,1,2,0,41,8,0,10,0
2507,9,3,0,904,6093,1,0,54,22302,569,2,2,1,36,8,0,57,0
2508,8,5,0,455,7408,1,1,63,4686,1,2,2,0,28,10,0,28,0
2509,2,0,0,280,5356,0,1,68,9344,767,2,2,0,11,8,0,60,1
2510,0,0,0,463,1823,1,0,65,23784,798,0,2,0,46,3,0,70,1
2511,10,2,0,462,914,0,1,57,30071,301,2,1,0,92,9,0,28,0
2513,9,2,0,1237,7035,0,0,60,25222,812,2,0,0,77,6,0,65,1
2514,2,2,0,452,7685,1,1,46,48665,587,1,0,0,16,9,0,36,0
2515,0,4,0,1286,7465,1,1,58,30784,536,2,2,1,51,5,0,40,0
2516,11,2,0,1401,801,1,1,71,14144,799,2,1,0,20,6,0,63,1
2517,6,0,0,466,7723,1,0,40,40227,309,0,0,1,98,10,0,14,1
2518,5,2,0,1247,2164,1,0,37,41703,783,1,2,1,6,8,0,4,0
2519,5,1,0,974,611,1,0,55,495,799,2,1,0,42,3,0,62,0
2520,3,3,0,157,2543,1,1,68,12588,663,0,2,1,23,9,0,96,1
2521,11,3,0,769,835,0,1,79,8085,925,1,0,0,59,8,0,90,0
2522,6,5,0,965,7717,1,0,61,22759,865,0,2,1,20,8,0,41,0
2524,1,2,0,1082,7669,0,1,35,43739,898,1,1,0,57,4,0,48,1
2525,12,5,0,1493,792,0,1,72,7555,106,2,0,1,81,6,0,91,1
2526,1,4,0,1096,3549,0,1,46,30414,892,1,2,0,39,7,0,33,0
2527,4,3,0,907,2207,1,0,44,1450,908,0,0,1,69,7,0,55,1
2528,1,5,0,270,4669,0,0,34,1252,236,1,2,1,26,2,0,9,0
2529,10,4,0,1150,4605,0,0,78,27986,609,2,2,0,15,6,0,77,1
2530,8,2,0,1467,7456,0,0,51,15688,457,0,1,0,10,2,0,7,1
2531,11,0,0,187,7799,0,1,54,44124,378,1,1,1,26,3,0,37,0
2532,9,2,0,883,4518,1,1,67,7961,867,0,1,1,22,4,0,81,0
2533,2,1,0,967,3691,1,1,34,10898,584,0,2,1,93,3,0,66,1
2535,12,2,0,251,7515,1,0,56,5576,4,0,0,0,39,1,0,95,0
2536,1,0,0,339,7453,1,0,38,26377,0,0,2,0,83,9,0,15,1
2537,8,3,0,512,2179,1,1,64,19333,913,0,2,0,2,3,0,19,0
2538,7,2,0,940,2001,0,1,43,47155,755,0,2,1,19,3,0,1,0
2539,1,0,0,199,3741,0,0,75,7129,654,0,2,1,7,6,0,44,0
2540,2,3,0,354,6080,0,0,44,1702,53,2,0,1,85,4,0,24,1
2541,5,1,0,751,3210,1,0,53,47399,752,2,2,0,99,5,0,36,0
2542,1,1,0,1180,3562,1,0,73,30375,234,0,1,0,99,5,0,91,0
2543,11,2,0,726,4879,1,1,58,47550,758,1,0,0,7,9,0,54,0
2544,12,0,0,898,6167,1,1,70,1710,629,1,0,1,85,10,0,67,1
2546,4,0,0,1068,2791,0,0,63,35884,267,2,2,0,20,3,0,70,0
2547,4,3,0,441,7271,1,1,58,616,840,0,1,1,92,3,0,59,1
2548,9,0,0,1251,3974,1,1,32,2317,700,0,2,1,37,8,0,0,0
2549,8,1,0,1013,7323,0,1,38,2210,120,0,1,0,81,8,0,88,1
2550,5,2,0,902,1795,0,0,78,8773,877,0,2,1,39,4,0,6,1
2551,11,1,0,367,3629,1,0,64,9708,130,0,2,0,8,2,0,2,1
2552,11,2,0,847,5479,1,0,52,37732,326,2,1,1,74,6,0,3,1
2553,6,0,0,861,4970,0,0,43,38311,484,0,1,0,61,3,0,49,1
2554,3,4,0,1051,3784,0,1,61,34428,446,2,2,1,1,2,0,45,0
2555,3,4,0,367,7160,1,0,51,35851,93,1,2,0,13,7,0,33,0
2558,4,5,0,255,5318,1,0,72,19935,967,0,1,1,52,1,0,5,0
2559,12,0,0,741,2987,1,1,38,9382,49,2,0,0,58,7,0,29,0
2560,5,5,0,770,3244,1,0,38,29769,207,0,0,0,25,6,0,2,0
2561,12,0,0,635,5144,1,0,34,29245,633,1,2,1,65,9,0,57,1
2562,7,0,0,1067,5216,0,0,46,9927,354,2,2,0,69,6,0,70,1
2563,9,2,0,205,2577,0,0,33,16969,243,2,1,1,7,3,0,83,1
2564,8,4,1,1173,1594,1,1,51,48353,315,2,0,1,41,8,0,68,0
2565,0,2,0,640,4291,1,1,60,42000,889,1,1,0,40,7,0,15,0
2566,8,3,0,1321,4757,0,0,38,1223,991,2,2,1,26,2,0,70,1
2567,3,1,0,480,6424,1,1,63,38440,375,2,1,0,10,3,0,69,1
2569,10,2,0,239,6530,1,0,54,16979,632,0,0,0,9,10,0,86,1
2570,7,3,0,247,1267,0,0,68,22550,2,0,1,0,23,7,0,28,1
2571,12,4,0,1427,3527,0,0,40,24154,46,1,1,1,90,6,0,66,1
2572,2,5,0,1206,1109,1,1,53,17370,692,0,1,0,33,9,0,35,0
2573,3,2,0,345,7743,1,1,31,24955,477,0,2,1,45,9,0,24,0
2574,11,0,0,792,1794,1,0,53,31575,413,1,0,0,30,1,0,63,1
2575,0,0,0,154,855,0,0,60,47497,6,2,1,0,95,10,0,35,1
2576,5,3,0,229,2700,1,1,77,13197,127,1,0,1,86,10,0,19,0
2577,6,4,0,946,6098,0,0,45,34445,195,2,1,0,76,1,0,58,0
2578,10,4,0,1275,4682,1,0,52,39623,648,2,2,0,21,10,0,16,0
2580,8,1,0,854,2653,1,1,70,46660,431,0,1,1,27,10,1,46,0
2581,9,2,0,1045,2613,0,0,75,47902,690,0,0,1,8,5,0,32,1
2582,2,4,1,105,5647,0,0,42,816,833,1,0,0,56,2,0,34,0
2583,4,4,0,858,6517,0,1,47,8016,123,1,1,1,98,8,0,54,1
2584,0,0,0,889,4632,0,1,55,49280,892,1,1,1,72,9,0,52,1
2585,8,2,0,792,5529,1,1,43,7950,558,2,2,1,55,10,0,17,1
2586,7,5,0,344,5663,1,0,66,661,759,1,2,1,32,10,0,17,1
2587,1,5,0,1252,6963,0,0,43,41733,895,0,2,1,76,1,0,60,0
2588,12,2,0,460,2277,0,1,53,36916,958,0,2,1,30,3,0,46,1
2589,8,0,0,291,5979,0,0,58,47640,527,0,2,1,89,3,0,51,1
2591,10,5,0,1486,2841,1,1,52,27637,512,0,2,0,17,7,0,58,0
2592,0,5,0,571,5255,1,0,72,13165,883,0,1,0,67,7,0,2,0
2593,4,3,0,551,3381,0,0,47,14155,604,1,0,1,16,4,0,54,0
2594,5,5,0,111,2345,0,0,78,12530,160,1,0,1,15,10,0,56,0
2595,4,3,0,1092,1331,1,0,56,32977,447,0,0,0,70,8,0,28,0
2596,11,2,0,1043,1593,0,0,36,15174,85,0,0,0,74,4,0,97,1
2597,2,1,0,1452,2586,1,1,48,29354,588,2,2,0,53,5,0,9,0
2598,1,0,0,1404,2659,0,0,78,17306,807,1,1,1,29,4,0,8,0
2599,8,0,0,602,5444,1,0,30,44506,806,1,2,0,52,1,0,32,1
2600,11,2,0,889,4841,0,1,37,3158,477,1,2,0,7,5,0,44,1
2602,12,4,0,1495,1294,1,0,55,29788,794,1,1,1,62,8,0,94,0
2603,5,3,0,1309,7793,1,1,56,7685,697,0,0,1,13,7,0,75,1
2604,9,5,0,1204,4755,0,1,49,29912,693,0,0,0,82,6,0,48,1
2605,7,1,0,1213,772,0,0,69,8077,98,1,0,0,5,2,0,92,0
2606,4,4,0,504,7335,0,0,32,12524,859,0,1,1,36,10,0,55,1
2607,10,4,0,970,1748,1,0,66,27771,774,1,1,0,100,3,0,3,0
2608,10,0,0,607,2741,0,1,68,716,636,2,2,1,14,5,0,11,1
2609,2,2,0,1017,3780,0,1,60,47169,44,1,1,1,44,1,0,89,1
2610,10,0,0,603,3487,1,0,46,31668,571,2,2,1,71,3,0,55,0
2611,9,3,0,450,554,0,0,40,42053,46,1,1,0,43,1,0,94,1
2613,0,0,0,1358,7076,0,1,53,45524,434,2,0,0,56,6,0,0,1
2614,11,2,0,1432,7512,0,0,51,21975,822,1,0,0,47,8,0,74,1
2615,1,4,0,260,2111,0,1,60,4052,124,2,1,1,77,10,0,77,0
2616,10,3,0,1107,611,1,1,67,1092,520,0,1,0,57,5,0,20,1
2617,0,1,0,1075,820,0,1,30,1095,127,2,2,1,36,2,0,94,0
2618,1,2,0,295,713,0,1,51,15686,436,2,2,1,4,9,0,39,0
2619,2,3,0,1212,6531,1,0,76,11540,893,2,0,0,44,8,0,8,1
2620,6,4,0,177,5000,0,1,65,3080,204,2,0,0,86,4,0,83,0
2621,12,1,0,184,7113,0,0,32,35149,332,1,1,1,92,10,0,4,1
2622,5,0,0,1156,4952,0,1,79,13643,468,1,0,0,70,7,0,3,0
2624,2,5,0,181,2581,1,1,40,46443,912,1,0,0,68,7,0,44,1
2625,7,2,0,883,7744,1,1,60,24930,83,1,0,0,31,7,0,86,1
2626,4,5,0,205,2682,0,0,76,45008,118,2,2,1,47,8,0,79,1
2627,6,0,0,107,6097,1,1,31,26402,135,2,0,0,7,7,0,93,0
2628,2,2,0,774,7283,1,0,71,31212,635,0,2,1,86,7,0,47,0
2629,5,2,0,520,3975,0,0,53,8667,593,2,0,0,23,1,0,97,0
2630,8,3,0,879,1646,0,1,64,42772,683,0,1,1,55,8,0,47,0
2631,3,0,0,712,6529,1,1,64,24229,511,0,2,0,62,3,0,81,0
2632,4,0,0,1000,4581,0,0,47,1904,250,0,0,0,93,10,0,37,0
2633,2,1,0,108,6053,1,1,36,44160,651,1,2,1,51,7,0,40,1
2635,3,5,0,543,4602,0,1,49,46242,869,2,0,1,36,1,0,82,0
2636,1,1,0,947,7697,0,0,72,31700,508,1,2,0,45,2,0,48,0
2637,12,0,0,679,3655,1,1,47,14720,224,0,0,1,21,3,0,18,1
2638,1,1,0,1400,5485,0,1,60,31537,622,0,2,1,10,7,0,77,0
2639,7,1,0,240,5801,1,1,55,46510,817,0,1,0,56,1,0,94,0
2640,5,3,0,618,1393,1,1,36,35594,204,0,2,1,4,2,0,7,0
2641,10,5,0,1019,1842,1,0,76,31512,44,2,0,1,7,10,0,73,0
2642,5,1,0,955,7674,0,1,77,43363,221,0,1,1,97,1,0,98,1
2643,11,3,0,566,3848,1,1,37,16016,681,2,1,0,45,9,0,64,1
2644,5,3,0,769,5998,1,1,61,43436,980,0,1,0,35,6,0,78,0
2646,6,2,0,482,5623,1,1,66,7845,215,1,1,1,5,2,0,57,0
2647,3,1,0,521,3533,0,0,51,1446,639,1,0,0,56,4,0,6,0
2648,3,3,0,808,4427,1,1,38,11120,822,0,2,1,63,8,0,58,0
2649,11,4,0,112,2958,1,0,49,44266,312,0,1,0,79,2,0,69,0
2650,10,5,0,812,6327,0,0,36,22240,95,0,1,1,84,6,0,92,1
2651,7,5,0,1463,4109,0,1,54,39636,474,2,1,0,37,6,0,76,1
2652,9,3,0,1210,3222,0,0,47,11469,739,1,0,0,28,2,0,89,1
2653,7,0,0,859,6999,0,0,77,8658,403,0,2,0,6,4,0,1,0
2654,0,2,0,1041,1975,0,1,30,43491,848,1,2,1,55,8,0,98,0
2655,6,5,0,499,4781,1,0,30,10108,712,2,2,0,12,6,0,57,1
2657,0,4,0,555,3558,0,1,44,8309,494,1,1,1,89,6,0,54,0
2658,5,1,0,103,6842,1,1,62,4157,449,1,1,1,61,10,0,8,1
2659,2,0,0,930,2547,0,1,78,10038,478,0,2,1,79,3,0,2,1
2660,1,0,0,228,5777,0,1,79,11424,903,2,2,0,40,5,0,65,0
2661,12,3,0,912,6500,0,0,40,42096,69,1,0,1,10,2,0,99,1
2662,8,4,0,886,7122,0,0,42,48224,402,2,1,0,79,3,0,3,1
2663,3,1,0,235,5958,1,1,48,10068,258,2,2,1,23,5,0,9,1
2664,0,3,0,345,3279,0,1,69,9082,721,0,0,1,73,5,0,94,1
2665,4,1,0,778,5144,0,1,40,44753,300,2,0,1,1,1,0,15,1
2666,8,4,0,741,2809,1,1,65,30165,483,2,1,1,80,6,0,49,1
2669,11,0,0,190,3312,1,1,38,47161,542,0,2,1,50,7,0,98,1
2670,3,2,0,355,1031,1,1,52,17085,998,2,2,1,97,10,0,21,1
2671,0,4,0,346,1187,0,1,71,33137,694,0,1,1,66,4,0,11,0
2672,11,1,0,1108,7480,1,1,44,28119,102,2,0,0,11,9,0,77,0
2673,3,0,0,182,2129,1,0,43,10440,432,2,1,0,25,5,0,70,1
2674,0,3,0,174,2076,0,0,41,23747,600,2,2,0,2,8,0,79,0
2675,9,4,0,1331,3369,0,0,38,28289,45,1,1,1,3,2,0,82,0
2676,8,3,0,1093,2512,0,1,52,1360,372,2,1,1,37,6,0,72,1
2677,6,4,0,1173,6098,1,1,32,12161,502,2,2,1,63,7,0,26,0
2678,7,3,0,1122,1511,1,1,50,3847,400,0,0,0,5,3,0,48,1
2680,10,3,0,1364,7834,1,1,69,34289,801,1,2,0,33,7,0,60,1
2681,7,4,0,538,701,0,1,41,38864,41,1,0,0,68,5,0,25,0
2682,4,2,0,227,1732,0,1,62,11893,848,2,2,0,90,5,0,10,0
